"status","spc_latin","spc_common","boroname","latitude","longitude"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.77527534","-73.9443805"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78913561","-73.94114862"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.7993327","-73.97118523"
"Alive","Quercus bicolor","swamp white oak","Manhattan","40.76953326","-73.95222974"
"Alive","Acer platanoides","Norway maple","Manhattan","40.76228356","-73.96324391"
"Alive","Quercus bicolor","swamp white oak","Manhattan","40.71942897","-73.98608918"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.79116113","-73.97548506"
"Alive","Acer saccharinum","silver maple","Manhattan","40.77253979","-73.95908259"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.79083069","-73.95372149"
"Alive","Quercus rubra","northern red oak","Manhattan","40.78804008","-73.97678489"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.86200628","-73.92621054"
"Alive","Quercus rubra","northern red oak","Manhattan","40.79661098","-73.97208542"
"Alive","Acer rubrum","red maple","Manhattan","40.78338738","-73.97272646"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78319603","-73.97253116"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.79103062","-73.97878774"
"Alive","Quercus palustris","pin oak","Manhattan","40.79192508","-73.9737856"
"Alive","Quercus palustris","pin oak","Manhattan","40.80014609","-73.94040926"
"Alive","Quercus rubra","northern red oak","Manhattan","40.78676426","-73.97785969"
"Alive","Syringa reticulata","Japanese tree lilac","Manhattan","40.78677936","-73.97579927"
"Alive","Quercus palustris","pin oak","Manhattan","40.80701751","-73.96466592"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78215281","-73.97573359"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78921647","-73.94133986"
"Alive","Quercus palustris","pin oak","Manhattan","40.77482448","-73.951024"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.77352327","-73.95799792"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.7751557","-73.94446748"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.74047843","-73.97885453"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.74860567","-73.98111981"
"Alive","Quercus palustris","pin oak","Manhattan","40.79181479","-73.97390577"
"Alive","Quercus palustris","pin oak","Manhattan","40.78808731","-73.97674399"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.80901462","-73.95872391"
"Alive","Fraxinus pennsylvanica","green ash","Manhattan","40.79481036","-73.97440649"
"Alive","Fraxinus americana","white ash","Manhattan","40.77602867","-73.94383277"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.72734429","-74.00078093"
"Alive","Fraxinus pennsylvanica","green ash","Manhattan","40.7943537","-73.97331984"
"Alive","Prunus","cherry","Manhattan","40.71644443","-73.99175722"
"Alive","Prunus","cherry","Manhattan","40.71637996","-73.99179016"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.77473192","-73.9571149"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.79368238","-73.97422632"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.80272793","-73.96894251"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.74733424","-73.98416827"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74337793","-73.9739537"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.72884112","-73.98840368"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.7907855","-73.95379328"
"Alive","Quercus palustris","pin oak","Manhattan","40.79030786","-73.97997795"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74696095","-73.97942728"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.77316726","-73.94652014"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.7909082","-73.95370465"
"Alive","Quercus rubra","northern red oak","Manhattan","40.78672948","-73.977846"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.72746993","-74.00103589"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.77813843","-73.984875"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.727381","-74.00085542"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.77589655","-73.94392883"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.80199297","-73.9572428"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.74370687","-73.98101956"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.72769952","-74.00183478"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.76108989","-73.9610425"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.79202895","-73.97752622"
"Alive","Juniperus virginiana","eastern redcedar","Manhattan","40.78307381","-73.94434639"
"Alive","Ilex","holly","Manhattan","40.78405372","-73.97983293"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.86215035","-73.92630309"
"Alive","Quercus palustris","pin oak","Manhattan","40.79187736","-73.97385988"
"Alive","Quercus palustris","pin oak","Manhattan","40.80025285","-73.94033043"
"Alive","Quercus palustris","pin oak","Manhattan","40.80703903","-73.96461143"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.80450149","-73.95729851"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.79420164","-73.96846725"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.7270096","-74.00042665"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.78051189","-73.97582607"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.7800705","-73.97477565"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.77967824","-73.97384217"
"Alive","Juniperus virginiana","eastern redcedar","Manhattan","40.78311664","-73.94444644"
"Alive","Acer saccharinum","silver maple","Manhattan","40.79806895","-73.96180447"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.79891259","-73.97020401"
"Alive","Styphnolobium japonicum","Sophora","Manhattan","40.7961591","-73.97090658"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.77311284","-73.94639058"
"Alive","Quercus palustris","pin oak","Manhattan","40.78934426","-73.9757112"
"Alive","Malus","crab apple","Manhattan","40.79004329","-73.97515699"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.74460536","-73.97931204"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.79034486","-73.97548072"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.8224969","-73.95595275"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.79525279","-73.97592478"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.76664189","-73.98644379"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.7953014","-73.97358326"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.79592041","-73.97456947"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.76666089","-73.96269148"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.72197182","-74.00522041"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.7992816","-73.97106311"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.77571329","-73.95055557"
"Alive","Carpinus caroliniana","American hornbeam","Manhattan","40.75353692","-73.97327029"
"Alive","Carpinus caroliniana","American hornbeam","Manhattan","40.80569017","-73.95031836"
"Alive","Quercus palustris","pin oak","Manhattan","40.79191022","-73.9737965"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.8002648","-73.94134464"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.76552602","-73.95842866"
"Alive","Quercus rubra","northern red oak","Manhattan","40.79665984","-73.97204943"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.78879006","-73.97741548"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.79051727","-73.97652324"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.74183719","-73.97850707"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.79543479","-73.9738989"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.76686951","-73.96253792"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.79155244","-73.97641373"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.76639487","-73.98437053"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.7698136","-73.96252408"
"Alive","Celtis occidentalis","common hackberry","Manhattan","40.80438033","-73.95752313"
"Alive","Cornus florida","flowering dogwood","Manhattan","40.79886533","-73.96982259"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.83947628","-73.94325173"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.79585704","-73.97441913"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.7907152","-73.95380491"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.79118727","-73.95346395"
"Alive","Prunus","cherry","Manhattan","40.80165464","-73.96275225"
"Alive","Acer saccharum","sugar maple","Manhattan","40.77128005","-73.96145157"
"Alive","Quercus coccinea","scarlet oak","Manhattan","40.79950485","-73.95960093"
"Alive","Malus","crab apple","Manhattan","40.7900605","-73.9751442"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76659215","-73.96274208"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.74435141","-73.97707699"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.76635525","-73.96000922"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78346361","-73.97093448"
"Alive","Fraxinus pennsylvanica","green ash","Manhattan","40.80449479","-73.9577948"
"Alive","Pinus nigra","black pine","Manhattan","40.81238503","-73.95063133"
"Alive","Tsuga canadensis","eastern hemlock","Manhattan","40.86462908","-73.92340112"
"Alive","Acer saccharum","sugar maple","Manhattan","40.77137286","-73.96138213"
"Alive","Prunus","cherry","Manhattan","40.73898974","-73.98160635"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.75272684","-73.96666705"
"Alive","Tilia americana","American linden","Manhattan","40.79903877","-73.97243296"
"Alive","Malus","crab apple","Manhattan","40.84026985","-73.94030185"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.72695546","-73.97415303"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.79356791","-73.97339394"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.79480499","-73.97239943"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.73920934","-73.98186627"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78333442","-73.98037734"
"Alive","Fraxinus pennsylvanica","green ash","Manhattan","40.80772711","-73.96692235"
"Alive","Quercus phellos","willow oak","Manhattan","40.74739573","-73.97826888"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.76637739","-73.95876178"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79433121","-73.96870302"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.7869337","-73.93887234"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78353919","-73.97111469"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.76650699","-73.95906932"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.76654664","-73.95916341"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.72898262","-73.98873908"
"Alive","Zelkova serrata","Japanese zelkova","Manhattan","40.801845","-73.96454702"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.77724334","-73.98205075"
"Alive","Gymnocladus dioicus","Kentucky coffeetree","Manhattan","40.78686661","-73.93888916"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.78350684","-73.97103754"
"Alive","Populus deltoides","eastern cottonwood","Manhattan","40.7834923","-73.95726935"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.71341545","-73.99259118"
"Alive","Fraxinus americana","white ash","Manhattan","40.80805502","-73.9666772"
"Alive","Syringa reticulata","Japanese tree lilac","Manhattan","40.79698861","-73.96808605"
"Alive","Eucommia ulmoides","hardy rubber tree","Manhattan","40.80111719","-73.9634945"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.71641092","-73.99177434"
"Alive","Pyrus calleryana","Callery pear","Manhattan","40.80041344","-73.94169585"
"Alive","Carpinus caroliniana","American hornbeam","Manhattan","40.71436272","-73.98556346"
"Alive","Quercus phellos","willow oak","Manhattan","40.72930623","-73.98924592"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78020391","-73.98158413"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.78040209","-73.97673611"
"Alive","Tilia cordata","littleleaf linden","Manhattan","40.74422732","-73.97483426"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.80852897","-73.96352187"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.71267091","-73.99240735"
"Alive","Quercus bicolor","swamp white oak","Manhattan","40.84813601","-73.94135179"
"Alive","Quercus bicolor","swamp white oak","Manhattan","40.76956435","-73.95230366"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.71633468","-73.9918133"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.71276849","-73.99241908"
"Alive","Quercus phellos","willow oak","Manhattan","40.7474361","-73.97836491"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.8085071","-73.96357715"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.80840951","-73.9636093"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.72872632","-73.98600928"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.72878526","-73.98614909"
"Alive","Quercus phellos","willow oak","Manhattan","40.74773257","-73.97904972"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.80845529","-73.96361507"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.80859518","-73.96347342"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.74729909","-73.97992223"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.74211158","-73.97915707"
"Alive","Quercus phellos","willow oak","Manhattan","40.74855758","-73.97909155"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.7881139","-73.97672096"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.71362208","-73.99261984"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.79533608","-73.97366533"
"Alive","Cornus florida","flowering dogwood","Manhattan","40.77398132","-73.98887091"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.74268323","-73.9744575"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.71453533","-73.99108934"
"Alive","Quercus acutissima","sawtooth oak","Manhattan","40.72638228","-73.99882918"
"Alive","Tilia americana","American linden","Manhattan","40.78036184","-73.97546898"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.74662227","-73.97761626"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.74680976","-73.97748036"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.76627905","-73.96328096"
"Alive","Quercus palustris","pin oak","Manhattan","40.79183422","-73.97385225"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.72576505","-73.99983336"
"Alive","Platanus x acerifolia","London planetree","Manhattan","40.81209943","-73.93486914"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.72693775","-74.0002802"
"Alive","Gleditsia triacanthos var. inermis","honeylocust","Manhattan","40.72687721","-74.0001568"
"Alive","Quercus palustris","pin oak","Manhattan","40.78353823","-73.97137536"
"Alive","Quercus palustris","pin oak","Manhattan","40.79169613","-73.97395353"
"Alive","Ginkgo biloba","ginkgo","Manhattan","40.79380965","-73.97371389"
